ITEM_ID,OPC_FULLNAME,DH_BLDG,DH_ROOM,DH_TAG,ITEM_DESC,LOC_ID,COMMENTS,ENABLED,SOURCE,LAT,LON,FREQ,RETENTION
1991,MACGOWAN-STM-DINT_CV,MACGOWAN,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),237,,Y,,,,15,-1
1992,MACGOWAN-STM-PINT_CV,MACGOWAN,,STM-PINT,Average steam pressure over a 15-minute interval,237,,Y,,,,15,-1
1993,MACGOWAN-STM-TINT_CV,MACGOWAN,,STM-TINT,Average steam supply temperature over a 15-minute interval,237,,Y,,,,15,-1
1994,MATHSCI-CHW-FINT_CV,MATH_SCIENCE,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),250,,Y,,,,15,-1
1995,MATHSCI-CHW-DINT_CV,MATH_SCIENCE,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),250,,Y,,,,15,-1
1996,MATHSCI-CHW-TRINT_CV,MATH_SCIENCE,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,250,,Y,,,,15,-1
1997,MATHSCI-CHW-TSINT_CV,MATH_SCIENCE,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,250,,Y,,,,15,-1
1998,MATHSCI-STM-DINT_CV,MATH_SCIENCE,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),250,,Y,,,,15,-1
1999,MATHSCI-STM-PINT_CV,MATH_SCIENCE,,STM-PINT,Average steam pressure over a 15-minute interval,250,,Y,,,,15,-1
2000,MATHSCI-STM-TINT_CV,MATH_SCIENCE,,STM-TINT,Average steam supply temperature over a 15-minute interval,250,,Y,,,,15,-1
2001,MDCC-CHW-FINT_CV,M_DAVIES_CC,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),235,,Y,,,,15,-1
2002,MDCC-CHW-DINT_CV,M_DAVIES_CC,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),235,,Y,,,,15,-1
2003,MDCC-CHW-TRINT_CV,M_DAVIES_CC,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,235,,Y,,,,15,-1
2004,MDCC-CHW-TSINT_CV,M_DAVIES_CC,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,235,,Y,,,,15,-1
2005,MDCC-HWH-FINT_CV,M_DAVIES_CC,,HWH-FINT,,235,,Y,,,,15,-1
2006,MDCC-HWH-DINT_CV,M_DAVIES_CC,,HWH-DINT,,235,,Y,,,,15,-1
2007,MDCC-HWH-TRINT_CV,M_DAVIES_CC,,HWH-TRINT,,235,,Y,,,,15,-1
2008,MDCC-HWH-TSINT_CV,M_DAVIES_CC,,HWH-TSINT,,235,,Y,,,,15,-1
2009,MELNITZ-CHW-FINT_CV,MELNITZ_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),259,,Y,,,,15,-1
2010,MELNITZ-CHW-DINT_CV,MELNITZ_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),259,,Y,,,,15,-1
2011,MELNITZ-CHW-TRINT_CV,MELNITZ_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,259,,Y,,,,15,-1
2012,MELNITZ-CHW-TSINT_CV,MELNITZ_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,259,,Y,,,,15,-1
2013,MELNITZ-STM-DINT_CV,MELNITZ_HALL,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),259,,Y,,,,15,-1
2014,MELNITZ-STM-PINT_CV,MELNITZ_HALL,,STM-PINT,Average steam pressure over a 15-minute interval,259,,Y,,,,15,-1
2015,MELNITZ-STM-TINT_CV,MELNITZ_HALL,,STM-TINT,Average steam supply temperature over a 15-minute interval,259,,Y,,,,15,-1
2020,NRB-CHW-FINT_CV,NEUROSCI_RCH,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),62531,,Y,,,,15,-1
2021,NRB-CHW-DINT_CV,NEUROSCI_RCH,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),62531,,Y,,,,15,-1
2022,NRB-CHW-TRINT_CV,NEUROSCI_RCH,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,62531,,Y,,,,15,-1
2023,NRB-CHW-TSINT_CV,NEUROSCI_RCH,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,62531,,Y,,,,15,-1
2028,PERLOFF-CHW-FINT_CV,PERLOFF_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),185,,Y,,,,15,-1
2029,PERLOFF-CHW-DINT_CV,PERLOFF_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),185,,Y,,,,15,-1
2030,PERLOFF-CHW-TRINT_CV,PERLOFF_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,185,,Y,,,,15,-1
2031,PERLOFF-CHW-TSINT_CV,PERLOFF_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,185,,Y,,,,15,-1
2032,PERLOFF-STM-DINT_CV,PERLOFF_HALL,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),185,,Y,,,,15,-1
2033,PERLOFF-STM-PINT_CV,PERLOFF_HALL,,STM-PINT,Average steam pressure over a 15-minute interval,185,,Y,,,,15,-1
2034,PERLOFF-STM-TINT_CV,PERLOFF_HALL,,STM-TINT,Average steam supply temperature over a 15-minute interval,185,,Y,,,,15,-1
2035,POWELL-CHW-FINT_CV,POWELL_LIB,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),240,,Y,,,,15,-1
2036,POWELL-CHW-DINT_CV,POWELL_LIB,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),240,,Y,,,,15,-1
2037,POWELL-CHW-TRINT_CV,POWELL_LIB,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,240,,Y,,,,15,-1
2038,POWELL-CHW-TSINT_CV,POWELL_LIB,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,240,,Y,,,,15,-1
2039,PUBAFFAIRS-CHW-FINT_CV,PUB_AFFAIRS,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),243,,Y,,,,15,-1
2040,PUBAFFAIRS-CHW-DINT_CV,PUB_AFFAIRS,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),243,,Y,,,,15,-1
2041,PUBAFFAIRS-CHW-TRINT_CV,PUB_AFFAIRS,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,243,,Y,,,,15,-1
2042,PUBAFFAIRS-CHW-TSINT_CV,PUB_AFFAIRS,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,243,,Y,,,,15,-1
2043,PUBAFFAIRS-CND-DINT_CV,PUB_AFFAIRS,,CND-DINT,,243,,Y,,,,15,-1
2051,REAGAN-CHW-FINT_CV,RR/UCLA_MC,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),65210,,Y,,,,15,-1
2052,REAGAN-CHW-DINT_CV,RR/UCLA_MC,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),65210,,Y,,,,15,-1
2053,REAGAN-CHW-TRINT_CV,RR/UCLA_MC,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,65210,,Y,,,,15,-1
2054,REAGAN-CHW-TSINT_CV,RR/UCLA_MC,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,65210,,Y,,,,15,-1
2055,REAGAN-STM-DINT_CV,RR/UCLA_MC,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),65210,,Y,,,,15,-1
2056,REAGAN-STM-PINT_CV,RR/UCLA_MC,,STM-PINT,Average steam pressure over a 15-minute interval,65210,,Y,,,,15,-1
2057,REAGAN-STM-TINT_CV,RR/UCLA_MC,,STM-TINT,Average steam supply temperature over a 15-minute interval,65210,,Y,,,,15,-1
2062,SCHOENBERG-STM-DINT_CV,SCHOENBERG,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),212,,Y,,,,15,-1
2063,SCHOENBERG-STM-PINT_CV,SCHOENBERG,,STM-PINT,Average steam pressure over a 15-minute interval,212,,Y,,,,15,-1
2064,SCHOENBERG-STM-TINT_CV,SCHOENBERG,,STM-TINT,Average steam supply temperature over a 15-minute interval,212,,Y,,,,15,-1
2065,SCSC-CHW-FINT_CV,CT_SCI_ST_CN,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),81477,,Y,,,,15,-1
2066,SCSC-CHW-DINT_CV,CT_SCI_ST_CN,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),81477,,Y,,,,15,-1
2067,SCSC-CHW-TRINT_CV,CT_SCI_ST_CN,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,81477,,Y,,,,15,-1
2068,SCSC-CHW-TSINT_CV,CT_SCI_ST_CN,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,81477,,Y,,,,15,-1
2069,SCSC-STM-DINT_CV,CT_SCI_ST_CN,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),81477,,Y,,,,15,-1
2070,SCSC-STM-PINT_CV,CT_SCI_ST_CN,,STM-PINT,Average steam pressure over a 15-minute interval,81477,,Y,,,,15,-1
2071,SCSC-STM-TINT_CV,CT_SCI_ST_CN,,STM-TINT,Average steam supply temperature over a 15-minute interval,81477,,Y,,,,15,-1
2072,SLICHTER-CHW-FINT_CV,SLICHTER,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),213,,Y,,,,15,-1
2073,SLICHTER-CHW-DINT_CV,SLICHTER,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),213,,Y,,,,15,-1
2074,SLICHTER-CHW-TRINT_CV,SLICHTER,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,213,,Y,,,,15,-1
2075,SLICHTER-CHW-TSINT_CV,SLICHTER,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,213,,Y,,,,15,-1
2076,STRATHMORE-CHW-FINT_CV,STRATHMORE,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),81,,Y,,,,15,-1
2077,STRATHMORE-CHW-DINT_CV,STRATHMORE,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),81,,Y,,,,15,-1
2078,STRATHMORE-CHW-TRINT_CV,STRATHMORE,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,81,,Y,,,,15,-1
2079,STRATHMORE-CHW-TSINT_CV,STRATHMORE,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,81,,Y,,,,15,-1
2080,STRB-CHW-FINT_CV,STRB,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),116,,Y,,,,15,-1
2081,STRB-CHW-DINT_CV,STRB,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),116,,Y,,,,15,-1
2082,STRB-CHW-TRINT_CV,STRB,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,116,,Y,,,,15,-1
2083,STRB-CHW-TSINT_CV,STRB,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,116,,Y,,,,15,-1
2084,TERASAKI-CHW-FINT_CV,TERASAKI_LSB,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),81574,,Y,,,,15,-1
2085,TERASAKI-CHW-DINT_CV,TERASAKI_LSB,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),81574,,Y,,,,15,-1
2086,TERASAKI-CHW-TRINT_CV,TERASAKI_LSB,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,81574,,Y,,,,15,-1
2087,TERASAKI-CHW-TSINT_CV,TERASAKI_LSB,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,81574,,Y,,,,15,-1
2091,WARREN-CHW-FINT_CV,WARREN_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),172,,Y,,,,15,-1
2092,WARREN-CHW-DINT_CV,WARREN_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),172,,Y,,,,15,-1
2093,WARREN-CHW-TRINT_CV,WARREN_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,172,,Y,,,,15,-1
2094,WARREN-CHW-TSINT_CV,WARREN_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,172,,Y,,,,15,-1
2102,YRL-CHW-FINT_CV,YOUNG_LIBRY,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),280,,Y,,,,15,-1
2103,YRL-CHW-DINT_CV,YOUNG_LIBRY,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),280,,Y,,,,15,-1
2104,YRL-CHW-TRINT_CV,YOUNG_LIBRY,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,280,,Y,,,,15,-1
2105,YRL-CHW-TSINT_CV,YOUNG_LIBRY,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,280,,Y,,,,15,-1
2106,YRL-STM-DINT_CV,YOUNG_LIBRY,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),280,,Y,,,,15,-1
2107,YRL-STM-PINT_CV,YOUNG_LIBRY,,STM-PINT,Average steam pressure over a 15-minute interval,280,,Y,,,,0,-1
2108,YRL-STM-TINT_CV,YOUNG_LIBRY,,STM-TINT,Average steam supply temperature over a 15-minute interval,280,,Y,,,,0,-1
2109,ENG4-CHW-FINT_CV,ENGR_BLDG_4,27-100,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),398,,Y,,,,15,-1
2110,ENG4-CHW-DINT_CV,ENGR_BLDG_4,27-100,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),398,,Y,,,,15,-1
2111,ENG4-CHW-TRINT_CV,ENGR_BLDG_4,27-100,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,398,,Y,,,,15,-1
2112,ENG4-CHW-TSINT_CV,ENGR_BLDG_4,27-100,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,398,,Y,,,,15,-1
2114,HAINES-ELE-DINT_CV,HAINES_HALL,,ELE-DINT,Building Level - Interval Demand,362,,Y,,,,15,-1
2115,KAUFMAN-CHW-FINT_CV,KAUFMAN,040,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),350,,Y,,,,15,-1
2116,KAUFMAN-CHW-DINT_CV,KAUFMAN,040,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),350,,Y,,,,15,-1
2117,KAUFMAN-CHW-TRINT_CV,KAUFMAN,040,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,350,,Y,,,,15,-1
2118,KAUFMAN-CHW-TSINT_CV,KAUFMAN,040,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,350,,Y,,,,15,-1
2120,ROLFE-ELE-DINT_CV,ROLFE_HALL,1206,ELE-DINT,Building Level - Interval Demand,203,,Y,,,,15,-1
2121,SAC-CHW-FINT_CV,SAC,B21B,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),223,,Y,,,,15,-1
2122,SAC-CHW-DINT_CV,SAC,B21B,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),223,,Y,,,,15,-1
2123,SAC-CHW-TRINT_CV,SAC,B21B,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,223,,Y,,,,15,-1
2124,SAC-CHW-TSINT_CV,SAC,B21B,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,223,,Y,,,,15,-1
2125,SAC-STM-DINT_CV,SAC,A264A,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),223,,Y,,,,15,-1
2126,SAC-STM-PINT_CV,SAC,A264A,STM-PINT,Average steam pressure over a 15-minute interval,223,,Y,,,,15,-1
2127,SAC-STM-TINT_CV,SAC,A264A,STM-TINT,Average steam supply temperature over a 15-minute interval,223,,Y,,,,15,-1
2129,BUNCHE-ELE-DINT_CV,BUNCHE_HALL,A235-A,ELE-DINT,Building Level - Interval Demand,130,,Y,,,,15,-1
2130,BUNCHE-ELE1-DINT_CV,BUNCHE_HALL,A235-A,ELE1-DINT,Sub Meter 1 - Interval Demand,130,,Y,,,,15,-1
2131,BUNCHE-ELE2-DINT_CV,BUNCHE_HALL,A235-A,ELE2-DINT,Sub Meter 2 - Interval Demand,130,,Y,,,,15,-1
2132,BUNCHE-ELE3-DINT_CV,BUNCHE_HALL,A235-A,ELE3-DINT,Sub Meter 3 - Interval Demand,130,,Y,,,,15,-1
2133,DODD-ELE-DINT_CV,DODD_HALL,30A,ELE-DINT,Building Level - Interval Demand,394,,Y,,,,15,-1
2135,HAINES-ELE1-DINT_CV,HAINES_HALL,,ELE1-DINT,Sub Meter 1 - Interval Demand,362,,Y,,,,15,-1
2136,HAINES-ELE2-DINT_CV,HAINES_HALL,,ELE2-DINT,Sub Meter 2 - Interval Demand,362,,Y,,,,15,-1
2137,HUMANITIES-ELE-DINT_CV,HUMANITIES,A33,ELE-DINT,Building Level - Interval Demand,226,,Y,,,,15,-1
2138,HUMANITIES-ELE1-DINT_CV,HUMANITIES,A33,ELE1-DINT,Sub Meter 1 - Interval Demand,226,,Y,,,,15,-1
2139,HUMANITIES-ELE2-DINT_CV,HUMANITIES,A33,ELE2-DINT,Sub Meter 2 - Interval Demand,226,,Y,,,,15,-1
2140,PAULEY-ELE-DINT_CV,PAULEY,,ELE-DINT,Building Level - Interval Demand,256,,Y,,,,15,-1
2141,PAULEY-ELE1-DINT_CV,PAULEY,,ELE1-DINT,Sub Meter 1 - Interval Demand,256,,Y,,,,15,-1
2142,PAULEY-ELE2-DINT_CV,PAULEY,,ELE2-DINT,Sub Meter 2 - Interval Demand,256,,Y,,,,15,-1
2143,PAULEY-ELE3-DINT_CV,PAULEY,,ELE3-DINT,Sub Meter 3 - Interval Demand,256,,Y,,,,15,-1
2144,PAULEY-ELE4-DINT_CV,PAULEY,,ELE4-DINT,Sub Meter 4 - Interval Demand,256,,Y,,,,15,-1
2146,PERLOFF-ELE-DINT_CV,PERLOFF_HALL,A203,ELE-DINT,Building Level - Interval Demand,185,,Y,,,,0,-1
4075,MATH-ELE08-DINT_CV,MATH_SCIENCE,,ELE08-DINT,,250,,Y,,,,0,-1
4076,MATH-ELE11-DINT_CV,MATH_SCIENCE,,ELE11-DINT,,250,,Y,,,,0,-1
4077,MRL-ELE-CINT_CV,MACDONALDLAB,,ELE-CINT,,236,,Y,,,,0,-1
4078,MRL-ELE1-CINT_CV,MACDONALDLAB,,ELE1-CINT,,236,,Y,,,,0,-1
4079,MRL-ELE3-CINT_CV,MACDONALDLAB,,ELE3-CINT,,236,,Y,,,,0,-1
4080,MRL-ELE4-CINT_CV,MACDONALDLAB,,ELE4-CINT,,236,,Y,,,,0,-1
4081,MSB-ELE1-CINT_CV,MOLECULR_SCI,,ELE1-CINT,,178,,Y,,,,0,-1
4082,MSB-ELE2-CINT_CV,MOLECULR_SCI,,ELE2-CINT,,178,,Y,,,,0,-1
4083,MURPHY-ELE-DINT_CV,MURPHY_HALL,,ELE-DINT,,181,,Y,,,,0,-1
4084,MURPHY-ELE1-DINT_CV,MURPHY_HALL,,ELE1-DINT,,181,,Y,,,,0,-1
4085,MURPHY-ELE3-DINT_CV,MURPHY_HALL,,ELE3-DINT,,181,,Y,,,,0,-1
4086,MURPHY-ELE4-DINT_CV,MURPHY_HALL,,ELE4-DINT,,181,,Y,,,,0,-1
4087,PHYSICS-ELE1-CINT_CV,PHYS_ASTRO,,ELE1-CINT,,62534,,Y,,,,0,-1
4088,PHYSICS-ELE2-CINT_CV,PHYS_ASTRO,,ELE2-CINT,,62534,,Y,,,,0,-1
4089,POWELL-ELE1-DINT_CV,POWELL_LIB,,ELE1-DINT,,240,,Y,,,,0,-1
4090,REED-ELE-DINT_CV,REED_RESRCH,,ELE-DINT,,244,,Y,,,,0,-1
4091,REED-ELE1-DINT_CV,REED_RESRCH,,ELE1-DINT,,244,,Y,,,,0,-1
4092,ROYCE-ELE-CINT_CV,ROYCE_HALL,,ELE-CINT,,204,,Y,,,,0,-1
4093,ROYCE-ELE1-CINT_CV,ROYCE_HALL,,ELE1-CINT,,204,,Y,,,,0,-1
4094,ROYCE-ELE3-CINT_CV,ROYCE_HALL,,ELE3-CINT,,204,,Y,,,,0,-1
4095,SCHOENBERG-ELE-DINT_CV,SCHOENBERG,,ELE-DINT,,212,,Y,,,,0,-1
4096,SCHOENBERG-ELE2-DINT_CV,SCHOENBERG,,ELE2-DINT,,212,,Y,,,,0,-1
4097,SLICHTER-ELE1-DINT_CV,SLICHTER,,ELE1-DINT,,213,,Y,,,,0,-1
4098,SLICHTER-ELE2-DINT_CV,SLICHTER,,ELE2-DINT,,213,,Y,,,,0,-1
4099,SAC-ELE2-DINT_CV,SAC,,ELE2-DINT,,223,,Y,,,,0,-1
4100,YOUNG-ELE-DINT_CV,YOUNG_HALL,,ELE-DINT,,279,,Y,,,,0,-1
4101,YOUNG-ELE02-DINT_CV,YOUNG_HALL,,ELE02-DINT,,279,,Y,,,,0,-1
4102,YOUNG-ELE03-DINT_CV,YOUNG_HALL,,ELE03-DINT,,279,,Y,,,,0,-1
4103,YOUNG-ELE05-DINT_CV,YOUNG_HALL,,ELE05-DINT,,279,,Y,,,,0,-1
4104,YOUNG-ELE06-DINT_CV,YOUNG_HALL,,ELE06-DINT,,279,,Y,,,,0,-1
4105,YOUNG-ELE08-DINT_CV,YOUNG_HALL,,ELE08-DINT,,279,,Y,,,,0,-1
4106,YRL-ELE-DINT_CV,YOUNG_LIBRY,,ELE-DINT,,280,,Y,,,,0,-1
4107,YRL-ELE1-DINT_CV,YOUNG_LIBRY,,ELE1-DINT,,280,,Y,,,,0,-1
4108,YRL-ELE3-DINT_CV,YOUNG_LIBRY,,ELE3-DINT,,280,,Y,,,,0,-1
4109,YRL-ELE4-DINT_CV,YOUNG_LIBRY,,ELE4-DINT,,280,,Y,,,,0,-1
4110,KNUDSEN-CHW-DINT_CV,KNUDSEN_HALL,,CHW-DINT,,227,,Y,,,,0,-1
4111,REED-STM-PINT_CV,REED_RESRCH,,STM-PINT,,244,,Y,,,,0,-1
4112,REED-CHW-FINT_CV,REED_RESRCH,,CHW-FINT,,244,,Y,,,,0,-1
4113,REED-CHW-DINT_CV,REED_RESRCH,,CHW-DINT,,244,,Y,,,,0,-1
4114,ROLFE-CHW-TRINT_CV,ROLFE_HALL,,CHW-TRINT,,203,,Y,,,,0,-1
4115,ROLFE-CHW-FINT_CV,ROLFE_HALL,,CHW-FINT,,203,,Y,,,,0,-1
4116,ENG4-STM-TINT_CV,ENGR_BLDG_4,,STM-TINT,,398,,Y,,,,0,-1
4117,ENG4-STM-PINT_CV,ENGR_BLDG_4,,STM-PINT,,398,,Y,,,,0,-1
4118,ENG4-STM-DINT_CV,ENGR_BLDG_4,,STM-DINT,,398,,Y,,,,0,-1
4119,MATH-ELE05-DINT_CV,MATH_SCIENCE,,ELE05-DINT,,250,,Y,,,,0,-1
4120,MATH-ELE09-DINT_CV,MATH_SCIENCE,,ELE09-DINT,,250,,Y,,,,0,-1
4121,HAINES-HWH-TSINT_CV,HAINES_HALL,,HWH-TSINT,,362,,Y,,,,0,-1
4122,MSB-STM1-PINT_CV,MOLECULR_SCI,,STM1-PINT,,178,,Y,,,,0,-1
4123,700WW-CHW-TSINT_CV,700_WWPLAZA,,CHW-TSINT,,266,,Y,,,,0,-1
4124,700WW-CHW-TRINT_CV,700_WWPLAZA,,CHW-TRINT,,266,,Y,,,,0,-1
4125,700WW-CHW-DINT_CV,700_WWPLAZA,,CHW-DINT,,266,,Y,,,,0,-1
4126,BRI-CHW-TSINT_CV,BRAIN_RSCH,,CHW-TSINT,,129,,Y,,,,0,-1
4127,BRI-CHW-TRINT_CV,BRAIN_RSCH,,CHW-TRINT,,129,,Y,,,,0,-1
4128,BRI-CHW-FINT_CV,BRAIN_RSCH,,CHW-FINT,,129,,Y,,,,0,-1
4129,BRI-CHW-DINT_CV,BRAIN_RSCH,,CHW-DINT,,129,,Y,,,,0,-1
4130,BUNCHE-CHW-TSINT_CV,BUNCHE_HALL,,CHW-TSINT,,130,,Y,,,,0,-1
4131,BUNCHE-CHW-FINT_CV,BUNCHE_HALL,,CHW-FINT,,130,,Y,,,,0,-1
4132,BUNCHE-CHW-DINT_CV,BUNCHE_HALL,,CHW-DINT,,130,,Y,,,,0,-1
4133,FACILITIES-CHW-TSINT_CV,FACMGMT_BLDG,,CHW-TSINT,,360,,Y,,,,0,-1
4134,FACILITIES-CHW-FINT_CV,FACMGMT_BLDG,,CHW-FINT,,360,,Y,,,,0,-1
4135,FACILITIES-CHW-DINT_CV,FACMGMT_BLDG,,CHW-DINT,,360,,Y,,,,0,-1
4136,FACILITIES-CHW1-TSINT_CV,FACMGMT_BLDG,,CHW1-TSINT,,360,,Y,,,,0,-1
4137,FACILITIES-CHW1-TRINT_CV,FACMGMT_BLDG,,CHW1-TRINT,,360,,Y,,,,0,-1
4138,FACILITIES-CHW1-FINT_CV,FACMGMT_BLDG,,CHW1-FINT,,360,,Y,,,,0,-1
4139,FACILITIES-CHW2-TSINT_CV,FACMGMT_BLDG,,CHW2-TSINT,,360,,Y,,,,0,-1
4140,FACILITIES-CHW2-TRINT_CV,FACMGMT_BLDG,,CHW2-TRINT,,360,,Y,,,,0,-1
4141,FACILITIES-CHW2-DINT_CV,FACMGMT_BLDG,,CHW2-DINT,,360,,Y,,,,0,-1
4142,GONDA-CHW-TRINT_CV,GONDA_CENTER,,CHW-TRINT,,349,,Y,,,,0,-1
4143,GONDA-CHW-FINT_CV,GONDA_CENTER,,CHW-FINT,,349,,Y,,,,0,-1
4144,GONDA-CHW-DINT_CV,GONDA_CENTER,,CHW-DINT,,349,,Y,,,,0,-1
4145,KNUDSEN-CHW-TSINT_CV,KNUDSEN_HALL,,CHW-TSINT,,227,,Y,,,,0,-1
4146,KNUDSEN-CHW-FINT_CV,KNUDSEN_HALL,,CHW-FINT,,227,,Y,,,,0,-1
4147,KNUDSEN-CHW1-TSINT_CV,KNUDSEN_HALL,,CHW1-TSINT,,227,,Y,,,,0,-1
4148,KNUDSEN-CHW1-TRINT_CV,KNUDSEN_HALL,,CHW1-TRINT,,227,,Y,,,,0,-1
4149,KNUDSEN-CHW1-FINT_CV,KNUDSEN_HALL,,CHW1-FINT,,227,,Y,,,,0,-1
4150,KNUDSEN-CHW1-DINT_CV,KNUDSEN_HALL,,CHW1-DINT,,227,,Y,,,,0,-1
4151,KNUDSEN-CHW2-TSINT_CV,KNUDSEN_HALL,,CHW2-TSINT,,227,,Y,,,,0,-1
4152,MATH_EAST-CHW-TSINT_CV,MATH_SCIENCE,EAST,CHW-TSINT,,250,,Y,,,,0,-1
4153,MATH_EAST-CHW-TRINT_CV,MATH_SCIENCE,EAST,CHW-TRINT,,250,,Y,,,,0,-1
4154,MATH_EAST-CHW-FINT_CV,MATH_SCIENCE,EAST,CHW-FINT,,250,,Y,,,,0,-1
4155,MATH_EAST-CHW-DINT_CV,MATH_SCIENCE,EAST,CHW-DINT,,250,,Y,,,,0,-1
4156,MATH_WEST-CHW-TSINT_CV,MATH_SCIENCE,WEST,CHW-TSINT,,250,,Y,,,,0,-1
4157,MATH_WEST-CHW-TRINT_CV,MATH_SCIENCE,WEST,CHW-TRINT,,250,,Y,,,,0,-1
